Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1977","1977","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1978","1978","t","18000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1979","1979","t","20000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1980","1980","t","20000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1981","1981","t","20000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1982","1982","t","20000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1983","1983","t","22000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1984","1984","t","22000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1985","1985","t","22000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1986","1986","t","22000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1987","1987","t","23000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1988","1988","t","23000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1989","1989","t","23000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1990","1990","t","22980","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1991","1991","t","19170","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1992","1992","t","20628","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1993","1993","t","39116","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1994","1994","t","14296","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1995","1995","t","27267","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1996","1996","t","31351","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1997","1997","t","37283","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1998","1998","t","48477","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","1999","1999","t","53670","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2000","2000","t","52030","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2001","2001","t","54400","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2002","2002","t","52431","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2003","2003","t","70948","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2004","2004","t","80316","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2005","2005","t","100277","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2006","2006","t","103935","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2007","2007","t","93639","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2008","2008","t","103523","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2009","2009","t","145204","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2010","2010","t","202294","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2011","2011","t","149241","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2012","2012","t","166948","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2013","2013","t","177799","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2014","2014","t","218692","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2015","2015","t","136420","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2016","2016","t","176045","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2017","2017","t","217688.11","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2018","2018","t","233932.56","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2019","2019","t","264031.53","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2020","2020","t","322556.22","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2021","2021","t","416802.72","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01311","Avocados","2022","2022","t","458438.9","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1961","1961","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1962","1962","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1963","1963","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1964","1964","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1965","1965","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1966","1966","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1967","1967","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1968","1968","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1969","1969","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1970","1970","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1971","1971","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1972","1972","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1973","1973","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1974","1974","t","400000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1975","1975","t","233800","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1976","1976","t","228000","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1977","1977","t","240000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1978","1978","t","240000","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1979","1979","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1980","1980","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1981","1981","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1982","1982","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1983","1983","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1984","1984","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1985","1985","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1986","1986","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1987","1987","t","800000","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5510","Production","01312","Bananas","1988","1988","t","780000","E","Estimated value",""
